,variant,correct_counts_6261_c_F_8,correct_counts_6261_c_F_1,correct_counts_6261_c_F_3,correct_counts_6261_c_F_2,correct_counts_6261_c_F_6,correct_counts_6261_c_F_7,correct_counts_6261_c_F_5,correct_counts_6261_c_F_4,mean_bin1__F_,mean_bin2__F_,mean_bin3__F_,mean_bin4__F_,mean_bin5__F_,mean_bin6__F_,mean_bin7__F_,mean_bin8__F_,meanbin__F_
1271,01111111101,176.0,537.0,257.0,167.0,265.0,239.0,303.0,379.0,21112.953499806834,13369.794017450302,15919.00260297184,10364.066023848472,15193.323386795972,12476.113237327672,14636.405583704243,3980.9846812930027,3.187693137614843
1272,01010001001,176.0,85.0,72.0,68.0,99.0,76.0,157.0,277.0,3341.9013919619756,5443.987983153416,4459.798394606897,7574.792318221706,7872.448091508144,4660.887586775243,4654.254495236496,3980.9846812930027,3.369353806547166
1273,00011110000,176.0,145.0,110.0,130.0,215.0,98.0,228.0,380.0,5700.8906098174875,10407.624085440355,6813.580880649425,10391.411844491871,11432.59977620291,10122.129607643205,6001.538691226007,3980.9846812930027,3.3131602557575883
1274,00011001000,176.0,95.0,50.0,81.0,80.0,50.0,78.0,302.0,3735.066261604561,6484.750391697451,3097.082218477012,8258.437834306698,3911.152555016785,3766.373807495146,3062.0095363398,3980.9846812930027,3.289811871268786
1275,11100000010,175.0,242.0,72.0,94.0,80.0,38.0,96.0,120.0,9514.589845350565,7525.512800241487,4459.798394606897,3281.4984772079592,4813.72622155912,3766.373807495146,2327.127247618248,3958.3654501492924,3.1000320238110963
1276,01111001100,175.0,118.0,81.0,88.0,120.0,91.0,105.0,419.0,4639.345461782507,7045.160919375009,5017.273193932759,11457.898849584459,5265.013054830287,5649.56071124272,5572.8573561384355,3958.3654501492924,3.316077775621974
1277,01001011001,175.0,272.0,288.0,51.0,301.0,190.0,368.0,406.0,10694.084454278322,4082.990987365062,17839.19357842759,11102.403181220263,18452.61718264329,14170.981450700487,11635.63623809124,3958.3654501492924,3.3442164741291585
1278,10110111100,174.0,159.0,94.0,35.0,129.0,97.0,164.0,455.0,6251.321427317107,2802.0526383877877,5822.514570736782,12442.348392746846,8223.448961830163,6073.277764585923,5940.2985004992115,3935.746219005582,3.3682706309984525
1279,01111011110,174.0,212.0,178.0,34.0,205.0,111.0,257.0,299.0,8335.09523642281,2721.993991576708,11025.61269777816,8176.400372376499,12886.74623896556,9651.332881706312,6797.661170674355,3935.746219005582,3.3441767008603756
1280,01010101001,174.0,184.0,131.0,73.0,244.0,90.0,277.0,350.0,7234.233601423571,5844.281217208814,8114.355412409771,9571.037225189883,13889.605868457043,11487.440112860197,5511.61716541164,3935.746219005582,3.349631507739078
1281,01000010101,174.0,253.0,264.0,32.0,266.0,128.0,267.0,393.0,9947.07120195741,2561.876697954549,16352.594113558622,10746.907512856067,13388.176053711302,12523.192909921361,7838.744413029887,3935.746219005582,3.320184480809655
1282,00100101010,174.0,83.0,54.0,40.0,81.0,55.0,87.0,177.0,3263.2684180334586,3202.3458724431857,3344.8487959551726,4840.21025388174,4362.439388287952,3813.4534800888355,3368.2104899737797,3935.746219005582,3.382621873583624
1283,00001110001,174.0,177.0,95.0,83.0,134.0,107.0,162.0,161.0,6959.018192673761,6644.867685319611,5884.456215106322,4402.677123587346,8123.162998881015,6308.6761275543695,6552.700407767172,3935.746219005582,3.2952808487975123
1284,11110000010,173.0,134.0,71.0,33.0,104.0,69.0,145.0,231.0,5268.409253210644,2641.9353447656285,4397.856750237356,6316.884568625322,7270.732313813253,4896.28594974369,4225.573160148923,3913.126987861872,3.3681762481083375
1285,11101111100,173.0,222.0,116.0,141.0,115.0,158.0,264.0,397.0,8728.260106065396,11288.26920036223,7185.230746866667,10856.290795429666,13237.747109287578,5414.1623482742725,9675.950134833767,3913.126987861872,3.2687728151731696
1286,11101101001,173.0,106.0,50.0,24.0,78.0,57.0,120.0,127.0,4167.547618211405,1921.4075234659115,3097.082218477012,3472.919221711757,6017.1577769488995,3672.2144623077675,3490.690871427372,3913.126987861872,3.4039312644848265
1287,11100001101,173.0,183.0,44.0,135.0,49.0,97.0,46.0,213.0,7194.917114459312,10807.917319495753,2725.43235225977,5824.659797044128,2306.5771478304114,2306.903957090777,5940.2985004992115,3913.126987861872,3.1451029747711114
1288,01110010110,173.0,266.0,167.0,111.0,247.0,137.0,201.0,362.0,10458.185532492771,8886.50979602984,10344.254609713218,9899.187072910678,10078.739276389408,11628.679130641263,8389.90612957105,3913.126987861872,3.2685936943796143
1289,01010100000,173.0,226.0,117.0,126.0,206.0,93.0,420.0,351.0,8885.52605392243,10087.389498196035,7247.172391236207,9598.383045833281,21060.052219321147,9698.412554300001,5695.337737592027,3913.126987861872,3.3049074246740378
1290,01001011011,173.0,287.0,232.0,56.0,298.0,129.0,427.0,546.0,11283.8317587422,4483.28422142046,14370.461493733334,14930.818071296215,21411.053089643166,14029.74243291942,7899.984603756683,3913.126987861872,3.3361923020022917
1291,11101110010,172.0,303.0,120.0,93.0,213.0,146.0,208.0,430.0,11912.895550170337,7445.454153430407,7432.997324344828,11758.702876661855,10429.740146711427,10027.970262455827,8941.067846112215,3890.5077567181615,3.2782285828330715
1292,11011001110,172.0,105.0,55.0,60.0,41.0,60.0,45.0,231.0,4128.231131247147,4803.518808664779,3406.7904403247126,6316.884568625322,2256.4341663558375,1930.2665763412624,3674.41144360776,3890.5077567181615,3.27094843459186
1293,11000001010,172.0,186.0,68.0,80.0,94.0,80.0,99.0,248.0,7312.866575352088,6404.691744886371,4212.031817128735,6781.7635195631165,4964.155165982842,4425.489223806797,4899.215258143679,3890.5077567181615,3.240407068684825
1294,10010110000,172.0,244.0,114.0,105.0,147.0,95.0,133.0,225.0,9593.222819279083,8406.157915163363,7061.347458127587,6152.809644764924,6669.016536118364,6920.711871272331,5817.81811904562,3890.5077567181615,3.2056220341257666
1295,00010111111,172.0,236.0,205.0,52.0,245.0,155.0,311.0,544.0,9278.690923565015,4163.049634176142,12698.037095755748,14876.126430009415,15594.467238592564,11534.519785453886,9492.22956265338,3890.5077567181615,3.3513209189045714
1296,11101011001,171.0,419.0,130.0,115.0,123.0,107.0,159.0,242.0,16473.608038024326,9206.74438327416,8052.41376804023,6617.688595702718,7972.734054457292,5790.799729023787,6552.700407767172,3867.8885255744517,3.107346268803998
1297,11000100010,171.0,302.0,136.0,89.0,138.0,90.0,114.0,153.0,11873.579063206078,7125.219566186089,8424.06363425747,4183.910558440149,5716.299888101455,6496.994817929127,5511.61716541164,3867.8885255744517,3.152194075782102
1298,10101111000,171.0,177.0,83.0,35.0,61.0,67.0,106.0,219.0,6959.018192673761,2802.0526383877877,5141.1564826718395,5988.734720904526,5315.156036304861,2871.860028215049,4103.092778695332,3867.8885255744517,3.2681465758801482
1299,01010011100,171.0,326.0,336.0,90.0,361.0,132.0,629.0,810.0,12817.174750348284,7205.278212997168,20812.392508165518,22150.114721153725,31539.935347507148,16995.761806321847,8083.7051759370715,3867.8885255744517,3.319599050926361
1300,00111101110,171.0,103.0,60.0,58.0,69.0,52.0,62.0,158.0,4049.5981573186295,4643.401515042619,3716.498662172414,4320.6396616571465,3108.8648514235983,3248.4974089645634,3184.4899177933917,3867.8885255744517,3.286404513367961
1301,00111011001,171.0,212.0,171.0,82.0,163.0,121.0,224.0,367.0,8335.09523642281,6564.809038508531,10592.02118719138,10035.916176127675,11232.027850304612,7673.986632771361,7410.063077942315,3867.8885255744517,3.2865118032843874
1302,00001111001,171.0,237.0,127.0,41.0,186.0,85.0,305.0,260.0,9318.007410529273,3282.4045192542653,7866.588834931609,7109.9133672839125,15293.60934974512,8756.819102426214,5205.41621177766,3867.8885255744517,3.331549989696808
1303,11110111111,170.0,232.0,154.0,67.0,314.0,305.0,412.0,642.0,9121.424975707982,5363.929336342337,9539.013232909196,17556.01685306258,20658.908367524557,14783.01719441845,18678.25817167278,3845.2692944307414,3.4435326447977426
1304,11110111100,170.0,169.0,123.0,69.0,167.0,143.0,211.0,333.0,6644.4862969596925,5524.046629964496,7618.822257453448,9106.158274252088,10580.169091135149,7862.305323146117,8757.347273931828,3845.2692944307414,3.3580774074827606
1305,11000101010,170.0,161.0,87.0,49.0,94.0,69.0,134.0,223.0,6329.9544012456245,3922.8736937429026,5388.92306015,6098.118003478125,6719.159517592938,4425.489223806797,4225.573160148923,3845.2692944307414,3.294166330581417
1306,10110111000,170.0,141.0,94.0,36.0,144.0,93.0,178.0,387.0,5543.6246619604535,2882.1112851988673,5822.514570736782,10582.832588995669,8925.450702474202,6779.472853491263,5695.337737592027,3845.2692944307414,3.386117467508558
1307,01100011111,170.0,414.0,204.0,52.0,129.0,122.0,206.0,280.0,16277.025603203034,4163.049634176142,12636.095451386207,7656.829780151906,10329.454183762278,6073.277764585923,7471.303268669111,3845.2692944307414,3.1704929266942465
1308,01010001011,170.0,243.0,93.0,117.0,95.0,86.0,167.0,407.0,9553.906332314824,9366.861676896318,5760.572926367242,11129.749001863662,8373.877906253885,4472.568896400486,5266.656402504455,3845.2692944307414,3.19734773261673
1309,00111111100,170.0,308.0,203.0,54.0,233.0,118.0,261.0,474.0,12109.47798499163,4323.166927798301,12574.153807016668,12961.91898497144,13087.318164863857,10969.563714329614,7226.342505761927,3845.2692944307414,3.281936938344422
1310,01100001101,169.0,105.0,57.0,53.0,64.0,90.0,89.0,280.0,4128.231131247147,4243.108280987221,3530.6737290637934,7656.829780151906,4462.725351237101,3013.0990459961167,5511.61716541164,3822.650063287031,3.3546608018387003
1311,10100001000,168.0,98.0,30.0,66.0,29.0,46.0,64.0,283.0,3853.015722497337,5283.870689531257,1858.249331086207,7738.867242082104,3209.1508143727465,1365.3105052169906,2817.0487734326157,3800.030832143321,3.2724417058238657
1312,00010011100,168.0,240.0,152.0,98.0,171.0,82.0,200.0,381.0,9435.95687142205,7845.747387485805,9415.129944170116,10418.757665135272,10028.596294914832,8050.6240135208745,5021.695639597272,3800.030832143321,3.234056019822444
1313,00010001000,168.0,117.0,41.0,91.0,95.0,54.0,114.0,236.0,4600.028974818249,7285.336859808248,2539.6074191511493,6453.61367184232,5716.299888101455,4472.568896400486,3306.970299246984,3800.030832143321,3.2793398046656654
1314,00110000001,167.0,65.0,47.0,52.0,87.0,57.0,123.0,223.0,2555.571652676805,4163.049634176142,2911.257285368391,6098.118003478125,6167.586721372622,4095.9315156509715,3490.690871427372,3777.4116009996105,3.4020062945777583
1315,11111101101,166.0,80.0,54.0,34.0,85.0,134.0,90.0,186.0,3145.318957140683,2721.993991576708,3344.8487959551726,5086.322639672338,4512.868332711675,4001.772170463593,8206.185557390663,3754.7923698559002,3.47766186137275
1316,11100100010,166.0,160.0,98.0,40.0,138.0,95.0,141.0,219.0,6290.637914281366,3202.3458724431857,6070.281148214943,5988.734720904526,7070.160387914957,6496.994817929127,5817.81811904562,3754.7923698559002,3.3479544972008206
1317,11011111110,166.0,145.0,103.0,66.0,159.0,185.0,166.0,252.0,5700.8906098174875,5283.870689531257,6379.9893700626435,6891.1468021367145,8323.734924779312,7485.667942396603,11329.435284457259,3754.7923698559002,3.4023776387618363
1318,11011111000,166.0,175.0,91.0,33.0,154.0,136.0,165.0,309.0,6880.385218745244,2641.9353447656285,5636.689637628161,8449.858578810496,8273.591943304737,7250.269579428156,8328.665938844255,3754.7923698559002,3.3937897320681816
1319,11001011011,166.0,359.0,142.0,147.0,234.0,163.0,297.0,443.0,14114.618820168815,11768.621081228708,8795.713500474712,12114.19854502605,14892.465497948526,11016.643386923302,9982.151088467746,3754.7923698559002,3.2421708074270827
1320,11001001000,166.0,130.0,72.0,46.0,86.0,84.0,145.0,389.0,5111.14330535361,3682.6977533096638,4459.798394606897,10637.524230282468,7270.732313813253,4048.851843057282,5144.176021050864,3754.7923698559002,3.3544503088922504
1321,01101111100,166.0,162.0,198.0,24.0,224.0,115.0,286.0,371.0,6369.270888209883,1921.4075234659115,12264.445585168965,10145.299458701274,14340.892701728211,10545.84666098641,7042.621933581539,3754.7923698559002,3.3878436960877725
1322,00100101000,166.0,71.0,79.0,53.0,157.0,81.0,210.0,275.0,2791.470574462356,4243.108280987221,4893.389905193679,7520.100676934907,10530.026109660574,7391.508597209225,4960.455448870475,3754.7923698559002,3.4375276947482174
1323,11010001110,165.0,156.0,67.0,98.0,61.0,66.0,75.0,364.0,6133.371966424332,7845.747387485805,4150.090172759195,9953.878714197477,3760.7236105930624,2871.860028215049,4041.8525879685358,3732.17313871219,3.204098315123235
1324,11001110000,165.0,240.0,133.0,85.0,180.0,104.0,275.0,343.0,9435.95687142205,6804.98497894177,8238.238701148852,9379.616480686083,13789.319905507895,8474.341066864079,6368.979835586783,3732.17313871219,3.28823741207465
1325,01111101001,165.0,246.0,174.0,117.0,263.0,68.0,310.0,492.0,9671.8557932076,9366.861676896318,10777.8461203,13454.143756552634,15544.32425711799,12381.953892140293,4164.3329694221275,3732.17313871219,3.266212235088963
1326,00010011001,165.0,179.0,136.0,84.0,224.0,85.0,239.0,274.0,7037.651166602278,6724.926332130691,8424.06363425747,7492.754856291507,11984.172572423226,10545.84666098641,5205.41621177766,3732.17313871219,3.3167793167564272
1327,10100111110,164.0,105.0,97.0,50.0,103.0,86.0,143.0,285.0,4128.231131247147,4002.932340553982,6008.339503845403,7793.5588833689035,7170.446350864106,4849.2062771500005,5266.656402504455,3709.5539075684796,3.3609594999336436
1328,10000011010,164.0,453.0,74.0,171.0,81.0,52.0,111.0,278.0,17810.36859480912,13690.02860469462,4583.681683345977,7602.138138865106,5565.870943677733,3813.4534800888355,3184.4899177933917,3709.5539075684796,2.9725257439157584
1329,01111101100,164.0,155.0,156.0,36.0,164.0,86.0,180.0,254.0,6094.055479460073,2882.1112851988673,9662.896521648276,6945.838443423514,9025.73666542335,7721.06630536505,5266.656402504455,3709.5539075684796,3.337574284230333
1330,01111000000,164.0,151.0,90.0,84.0,92.0,60.0,151.0,207.0,5936.789531603039,6724.926332130691,5574.747993258621,5660.58487318373,7571.590202660699,4331.329878619418,3674.41144360776,3709.5539075684796,3.2458913675489347
1331,01010011111,164.0,436.0,356.0,91.0,444.0,153.0,453.0,891.0,17141.988316416722,7285.336859808248,22051.22539555632,24365.126193269098,22714.770607982096,20903.37463159806,9369.749181199788,3709.5539075684796,3.2815832344688842
1332,01010000010,164.0,219.0,102.0,66.0,185.0,57.0,241.0,336.0,8610.31064517262,5283.870689531257,6318.0477256931035,9188.195736182286,12084.458535372374,8709.739429832525,3490.690871427372,3709.5539075684796,3.293001718092766
1333,11101000100,163.0,134.0,64.0,39.0,62.0,60.0,61.0,173.0,5268.409253210644,3122.287225632106,3964.265239650575,4730.826971308142,3058.721869949024,2918.9397008087385,3674.41144360776,3686.9346764247693,3.28243127904401
1334,11000111000,163.0,222.0,149.0,83.0,259.0,145.0,408.0,413.0,8728.260106065396,6644.867685319611,9229.305011061495,11293.82392572406,20458.33644162626,12193.635201765535,8879.82765538542,3686.9346764247693,3.3657888995188325
1335,01011111001,163.0,208.0,210.0,48.0,280.0,223.0,267.0,334.0,8177.829288565776,3842.815046931823,13007.745317603449,9133.504094895487,13388.176053711302,13182.308326233011,13656.562532075506,3686.9346764247693,3.3970529382888865
1336,01010010110,163.0,194.0,215.0,53.0,232.0,154.0,346.0,454.0,7627.398471066156,4243.108280987221,13317.45353945115,12415.002572103447,17349.471590202662,10922.484041735925,9430.989371926584,3686.9346764247693,3.366917622132424
1337,00100000010,162.0,149.0,53.0,40.0,65.0,42.0,61.0,112.0,5858.156557674522,3202.3458724431857,3282.907151585632,3062.731912060762,3058.721869949024,3060.178718589806,2572.088010525432,3664.3154452810595,3.23909512270956
1338,11100001110,161.0,147.0,57.0,140.0,60.0,97.0,83.0,348.0,5779.523583746005,11208.210553551151,3530.6737290637934,9516.345583903083,4161.867462389656,2824.78035562136,5940.2985004992115,3641.696214137349,3.198395759404854
1339,01101001001,161.0,91.0,54.0,57.0,112.0,49.0,96.0,181.0,3577.800313747527,4563.34286823154,3344.8487959551726,4949.593536455339,4813.72622155912,5272.923330493205,3000.7693456130037,3641.696214137349,3.345980668376674
1340,00110001010,161.0,134.0,52.0,85.0,68.0,58.0,86.0,200.0,5268.409253210644,6804.98497894177,3220.965507216092,5469.164128679932,4312.296406813378,3201.417736370874,3551.9310621541676,3641.696214137349,3.22959763244776
1341,00101011001,161.0,146.0,126.0,68.0,182.0,88.0,172.0,290.0,5740.207096781746,5443.987983153416,7804.647190562069,7930.287986585902,8624.592813626756,8568.500412051457,5389.136783958048,3641.696214137349,3.3288697310917676
1342,00010011111,161.0,194.0,131.0,54.0,228.0,128.0,197.0,379.0,7627.398471066156,4323.166927798301,8114.355412409771,10364.066023848472,9878.16735049111,10734.165351361167,7838.744413029887,3641.696214137349,3.3593537570101697
1343,01101011001,160.0,214.0,166.0,85.0,219.0,119.0,236.0,319.0,8413.728210351326,6804.98497894177,10282.312965343679,8723.316785244493,11833.743627999502,10310.448298017962,7287.582696488724,3619.076982993639,3.300930054646696
1344,00111001000,160.0,147.0,38.0,89.0,43.0,44.0,71.0,224.0,5779.523583746005,7125.219566186089,2353.782486042529,6125.463824121524,3560.1516846947657,2024.425921528641,2694.568391979024,3619.076982993639,3.173402250898522
1345,11101111111,159.0,163.0,122.0,46.0,207.0,264.0,186.0,275.0,6408.587375174142,3682.6977533096638,7556.880613083908,7520.100676934907,9326.594554270794,9745.492226893692,16167.410351874143,3596.4577518499286,3.4595747374009584
1346,11100010110,159.0,186.0,144.0,50.0,204.0,163.0,209.0,394.0,7312.866575352088,4002.932340553982,8919.596789213794,10774.253333499468,10479.883128186,9604.253209112623,9982.151088467746,3596.4577518499286,3.3767735700434436
1347,11100000011,159.0,201.0,74.0,29.0,80.0,79.0,92.0,124.0,7902.613879815966,2321.7007575213097,4583.681683345977,3390.8817597815582,4613.154295660823,3766.373807495146,4837.975067416884,3596.4577518499286,3.2644660847223377
1348,11001011100,159.0,175.0,140.0,39.0,160.0,145.0,204.0,284.0,6880.385218745244,3122.287225632106,8671.830211735632,7766.213062725504,10229.16822081313,7532.747614990292,8879.82765538542,3596.4577518499286,3.371885598420206
