,variant,correct_counts_6261_z_F_7,correct_counts_6261_z_F_6,correct_counts_6261_z_F_4,correct_counts_6261_z_F_5,correct_counts_6261_z_F_1,correct_counts_6261_z_F_2,correct_counts_6261_z_F_3,correct_counts_6261_z_F_8,mean_bin1__F_,mean_bin2__F_,mean_bin3__F_,mean_bin4__F_,mean_bin5__F_,mean_bin6__F_,mean_bin7__F_,mean_bin8__F_,meanbin__F_
1234,00110001111,65.0,97.0,157.0,296.0,168.0,37.0,72.0,168.0,10244.774071851154,2867.5487978493534,4450.704342839268,6526.360334781469,7523.2675416336415,6722.944849428181,3661.369536439022,5130.597081729478,3.290973296000651
1235,00110001011,65.0,125.0,144.0,211.0,138.0,31.0,106.0,83.0,8415.350130449162,2402.5408846845935,6552.4258380689225,5985.96107139192,5362.86976785371,8663.588723489926,3661.369536439022,2534.759272521111,3.2674398681438372
1236,00011110010,65.0,83.0,211.0,278.0,94.0,40.0,93.0,69.0,5732.195016392907,3100.052754431734,5748.826442834054,8771.095736553438,7065.7715424802445,5752.62291239731,3661.369536439022,2107.2095157103213,3.2962855047352337
1237,00011001101,65.0,138.0,128.0,260.0,179.0,33.0,60.0,136.0,10915.562850365217,2557.5435224061803,3708.92028569939,5320.854285681707,6608.275543326847,9564.601950732877,3661.369536439022,4153.3404947333875,3.2919117364367323
1238,00011000000,65.0,185.0,225.0,228.0,150.0,29.0,113.0,213.0,9147.119707009959,2247.5382469630067,6985.133204733851,9353.064174049876,5794.9493226096965,12822.111310765089,3661.369536439022,6504.864157192731,3.3672709143357493
1239,00010111000,65.0,101.0,229.0,424.0,80.0,47.0,77.0,40.0,4878.463843738645,3642.561986457287,4759.781033314217,9519.340870477428,10776.572424502243,7000.179688579859,3661.369536439022,1221.5707337451138,3.3370316051292344
1240,00010001111,65.0,100.0,123.0,181.0,153.0,43.0,73.0,162.0,9330.062101150157,3332.5567110141137,4512.519680934258,5113.008415147265,4600.376435931382,6930.87097879194,3661.369536439022,4947.361471667711,3.276458467608736
1241,11101000110,64.0,28.0,125.0,177.0,70.0,81.0,64.0,107.0,4268.655863271314,6277.60682772426,3956.1816380793493,5196.146763361042,4498.710658341738,1940.6438740617432,3605.04077433996,3267.7017127681797,3.2344895720422056
1242,11011011010,64.0,48.0,241.0,225.0,112.0,80.0,104.0,60.0,6829.849381234102,6200.105508863468,6428.795161878943,10018.17095976009,5718.699989417464,3326.8180698201313,3605.04077433996,1832.3561006176708,3.174911819228999
1243,11010001001,64.0,56.0,126.0,186.0,136.0,88.0,76.0,97.0,8293.388534355696,6820.116059749814,4697.965695219227,5237.71593746793,4727.458657918437,3881.2877481234864,3605.04077433996,2962.309029331901,3.153629178126572
1244,10111010101,64.0,40.0,106.0,171.0,65.0,88.0,54.0,115.0,3963.7518730376487,6820.116059749814,3338.028257129451,4406.332455330164,4346.211991957272,2772.348391516776,3605.04077433996,3512.0158595172024,3.2550340048161273
1245,10010011011,64.0,50.0,216.0,207.0,107.0,98.0,63.0,74.0,6524.945391000437,7595.129248357747,3894.3662999843596,8978.94160708788,5261.203990264066,3465.43548939597,3605.04077433996,2259.9058574284604,3.1829183247450303
1246,10010000110,64.0,56.0,122.0,130.0,104.0,112.0,44.0,254.0,6342.0029968602375,8680.147712408854,2719.8748761795528,5071.439241040377,3304.1377716634233,3881.2877481234864,3605.04077433996,7756.974159281473,3.2843929624468617
1247,10001101111,64.0,42.0,67.0,120.0,166.0,99.0,50.0,222.0,10122.812475757688,7672.630567218541,3090.7669047494915,2785.1346651615186,3049.973327689314,2910.965811092615,3605.04077433996,6779.717572285382,3.170107825379364
1248,10001000000,64.0,122.0,173.0,266.0,83.0,39.0,77.0,180.0,5061.406237878844,3022.55143557094,4759.781033314217,7191.467120491682,6760.774209711312,8455.662594126166,3605.04077433996,5497.068301853013,3.4151102510557267
1249,01111000100,64.0,74.0,149.0,218.0,50.0,42.0,88.0,159.0,3049.0399023366526,3255.05539215332,5439.7497523591055,6193.806941926362,5540.784878635587,5128.844524306035,3605.04077433996,4855.743666636828,3.404579668121797
1250,00111011000,64.0,75.0,256.0,290.0,152.0,53.0,115.0,76.0,9269.081303103425,4107.569899622047,7108.763880923831,10641.708571363413,7370.768875249176,5198.153234093955,3605.04077433996,2320.9843941157164,3.2060661984003125
1251,00110110011,64.0,100.0,232.0,265.0,77.0,35.0,110.0,11.0,4695.5214495984455,2712.546160127767,6799.687190448882,9644.048392798093,6735.357765313902,6930.87097879194,3605.04077433996,335.9319517799063,3.288311453828778
1252,00101011110,64.0,56.0,167.0,187.0,96.0,39.0,85.0,111.0,5854.156612486373,3022.55143557094,5254.303738074136,6942.052075850352,4752.8751023158475,3881.2877481234864,3605.04077433996,3389.858786142691,3.283098371973123
1253,00101000001,64.0,220.0,131.0,191.0,148.0,57.0,127.0,196.0,9025.158110916493,4417.575175065221,7850.547938063709,5445.561808002371,4854.540879905491,15247.916153342268,3605.04077433996,5985.696595351058,3.33717257923002
1254,00010101000,64.0,168.0,161.0,197.0,168.0,27.0,101.0,107.0,10244.774071851154,2092.5356092414204,6243.349147593974,6692.637031209022,5007.039546289957,11643.86324437046,3605.04077433996,3267.7017127681797,3.284516740918744
1255,00010001110,64.0,92.0,104.0,212.0,158.0,36.0,71.0,95.0,9634.966091383823,2790.04747898856,4388.889004744278,4323.1941071163865,5388.2862122511215,6376.401300488585,3605.04077433996,2901.2304926446454,3.228659590709111
1256,00000101000,64.0,223.0,161.0,260.0,152.0,37.0,154.0,189.0,9269.081303103425,2867.5487978493534,9519.562066628434,6692.637031209022,6608.275543326847,15455.842282706026,3605.04077433996,5771.921716945663,3.3466678674031325
1257,11100011000,63.0,55.0,226.0,281.0,49.0,68.0,89.0,78.0,2988.0591042899196,5270.089682533947,5501.565090454095,9394.633348156764,7142.020875672477,3811.979038335567,3548.7120122408983,2382.062930802972,3.3062378260394794
1258,11000000010,63.0,57.0,155.0,156.0,95.0,59.0,162.0,73.0,5793.17581443964,4572.577812786807,10014.084771388352,6443.221986567692,3964.9653259961083,3950.5964579114057,3548.7120122408983,2229.366589084833,3.1745656659891615
1259,11000000000,63.0,28.0,113.0,160.0,83.0,51.0,43.0,68.0,5061.406237878844,3952.5672619004604,2658.059538084563,4697.316674078382,4066.631103585752,1940.6438740617432,3548.7120122408983,2076.6702473666937,3.2302679612709224
1260,10110101011,63.0,45.0,135.0,194.0,84.0,52.0,60.0,105.0,5122.387035925577,4030.0685807612535,3708.92028569939,5611.838504429925,4930.7902130977245,3118.891940456373,3548.7120122408983,3206.6231760809237,3.2820765181839673
1261,10110100011,63.0,53.0,146.0,275.0,328.0,57.0,138.0,281.0,20001.701759328444,4417.575175065221,8530.516657108597,6069.099419605696,6989.522209288011,3673.361618759728,3548.7120122408983,8581.534404559425,3.121536225514374
1262,10011000111,63.0,60.0,115.0,172.0,122.0,112.0,48.0,243.0,7439.657361701433,8680.147712408854,2967.136228559512,4780.455022292158,4371.628436354684,4158.5225872751635,3548.7120122408983,7421.042207501567,3.2614284304320607
1263,10000111000,63.0,60.0,176.0,310.0,178.0,93.0,56.0,71.0,10854.582052318483,7207.622654053781,3461.6589333194306,7316.174642812347,7879.097763197395,4158.5225872751635,3548.7120122408983,2168.288052397577,3.1385474999268737
1264,01110101011,63.0,71.0,224.0,275.0,185.0,50.0,147.0,69.0,11281.447638645615,3875.065943039667,9086.854699963505,9311.494999942986,6989.522209288011,4920.918394942278,3548.7120122408983,2107.2095157103213,3.1473312023125324
1265,01010001000,63.0,146.0,248.0,387.0,178.0,69.0,130.0,82.0,10854.582052318483,5347.5910013947405,8035.993952348678,10309.155178508307,9836.163981798038,10119.071629036232,3548.7120122408983,2504.2200041774836,3.231087378550135
1266,00011111010,63.0,100.0,240.0,387.0,89.0,40.0,90.0,55.0,5427.2910261592415,3100.052754431734,5563.380428549085,9976.6017856532,9836.163981798038,6930.87097879194,3548.7120122408983,1679.6597588995314,3.327303147594136
1267,11101101011,62.0,58.0,98.0,140.0,82.0,68.0,104.0,206.0,5000.425439832111,5270.089682533947,6428.795161878943,4073.779062475057,3558.302215637533,4019.905167699325,3492.3832501418365,6291.089278787336,3.302959881110226
1268,11001001111,62.0,66.0,127.0,195.0,227.0,89.0,78.0,131.0,13842.641156608404,6897.617378610607,4821.596371409207,5279.285111574818,4956.206657495135,4574.37484600268,3492.3832501418365,4000.644153015248,3.0933090594720616
1269,10111011110,62.0,46.0,139.0,198.0,135.0,105.0,106.0,153.0,8232.407736308962,8137.638480383301,6552.4258380689225,5778.115200857478,5032.455990687368,3188.2006502442923,3492.3832501418365,4672.50805657506,3.1599689979801755
1270,10111011011,62.0,53.0,186.0,247.0,80.0,95.0,78.0,98.0,4878.463843738645,7362.625291775367,4821.596371409207,7731.86638388123,6277.861766160505,3673.361618759728,3492.3832501418365,2992.848297675529,3.2357679377966835
1271,10110100111,62.0,60.0,150.0,123.0,171.0,152.0,74.0,359.0,10427.716465991352,11780.200466840588,4574.335019029248,6235.37611603325,3126.2226608815467,4158.5225872751635,3492.3832501418365,10963.597335362396,3.217901857088054
1272,10101111100,62.0,81.0,196.0,321.0,127.0,135.0,61.0,80.0,7744.561351935098,10462.6780462071,3770.73562379438,8147.558124950114,8158.678651568915,5614.005492821471,3492.3832501418365,2443.1414674902276,3.17892433725085
1273,10100110000,62.0,44.0,112.0,300.0,75.0,76.0,68.0,53.0,4573.559853504979,5890.100233420294,4203.442990459309,4655.747499971493,7624.933319223285,3049.5832306684533,3492.3832501418365,1618.5812222122759,3.232316579057357
1274,10100000111,62.0,37.0,94.0,161.0,119.0,126.0,44.0,218.0,7256.714967561234,9765.166176459961,2719.8748761795528,3907.5023660475035,4092.047547983163,2564.4222621530175,3492.3832501418365,6657.560498910871,3.2055114709784402
1275,10001111110,62.0,69.0,133.0,203.0,196.0,129.0,37.0,126.0,11952.236417159678,9997.67013304234,2287.167509514624,5528.700156216149,5159.5382126744225,4782.300975366438,3492.3832501418365,3847.9478112971087,3.1042281021195146
1276,10001101110,62.0,59.0,97.0,128.0,163.0,97.0,65.0,185.0,9939.870081617488,7517.627929496954,4017.996976174339,4032.2098883681683,3253.3048828686015,4089.2138774872446,3492.3832501418365,5649.764643571151,3.164238657777927
1277,10001010100,62.0,48.0,113.0,228.0,130.0,93.0,96.0,158.0,7927.503746075297,7207.622654053781,5934.272457119024,4697.316674078382,5794.9493226096965,3326.8180698201313,3492.3832501418365,4825.2043982932,3.1906892513699416
1278,10000101100,62.0,66.0,195.0,273.0,189.0,69.0,99.0,209.0,11525.370830832548,5347.5910013947405,6119.718471403993,8105.988950843225,6938.689320493189,4574.37484600268,3492.3832501418365,6382.70708381822,3.2195758707999373
1279,10000011110,62.0,56.0,154.0,282.0,256.0,103.0,118.0,121.0,15611.084299963662,7982.635842661714,7294.2098952088,6401.652812460803,7167.437320069888,3881.2877481234864,3492.3832501418365,3695.251469578969,3.0613654732641207
1280,01110001010,62.0,118.0,211.0,264.0,109.0,39.0,86.0,60.0,6646.906987093903,3022.55143557094,5316.119076169126,8771.095736553438,6709.94132091649,8178.427754974489,3492.3832501418365,1832.3561006176708,3.298671703586104
1281,01101101000,62.0,108.0,235.0,234.0,104.0,40.0,124.0,149.0,6342.0029968602375,3100.052754431734,7665.10192377874,9768.755915118758,5947.447988994162,7485.340657095295,3492.3832501418365,4550.350983200549,3.322897582697605
1282,01101001001,62.0,119.0,108.0,168.0,86.0,33.0,91.0,81.0,5244.348632019042,2557.5435224061803,5625.195766644075,4489.47080354394,4269.96265876504,8247.736464762409,3492.3832501418365,2473.6807358338556,3.3280498006730763
1283,01100001110,62.0,88.0,204.0,328.0,136.0,53.0,71.0,44.0,8293.388534355696,4107.569899622047,4388.889004744278,8480.11151780522,8336.593762350793,6099.166461336907,3492.3832501418365,1343.7278071196251,3.234062845925382
1284,00001010100,62.0,62.0,127.0,178.0,141.0,48.0,89.0,139.0,8598.29252458936,3720.0633053180804,5501.565090454095,5279.285111574818,4524.127102739149,4297.140006851003,3492.3832501418365,4244.958299764271,3.222680281912571
1285,11111001011,61.0,35.0,152.0,208.0,115.0,53.0,85.0,94.0,7012.791775374301,4107.569899622047,5254.303738074136,6318.514464247027,5286.620434661478,2425.804842577179,3436.054488042774,2870.6912243010174,3.2006938945335026
1286,11110001111,61.0,45.0,152.0,269.0,118.0,78.0,115.0,103.0,7195.7341695145005,6045.10287114188,7108.763880923831,6318.514464247027,6837.023542903546,3118.891940456373,3436.054488042774,3145.544639393668,3.185474008315607
1287,11100011010,61.0,39.0,186.0,245.0,46.0,38.0,116.0,11.0,2805.1167101497203,2945.050116710147,7170.57921901882,7731.86638388123,6227.028877365683,2703.0396817288565,3436.054488042774,335.9319517799063,3.2549786642297893
1288,11001000101,61.0,51.0,127.0,160.0,130.0,69.0,165.0,143.0,7927.503746075297,5347.5910013947405,10199.530785673323,5279.285111574818,4066.631103585752,3534.744199183889,3436.054488042774,4367.115373138782,3.162018509974407
1289,10111111000,61.0,63.0,281.0,414.0,125.0,99.0,79.0,92.0,7622.599755841632,7672.630567218541,4883.411709504197,11680.937924035621,10522.407980528133,4366.448716638922,3436.054488042774,2809.612687613762,3.2293595148589076
1290,10111101101,61.0,38.0,119.0,141.0,85.0,64.0,43.0,186.0,5183.36783397231,4960.084407090773,2658.059538084563,4946.731718719711,3583.718660034944,2633.7309719409373,3436.054488042774,5680.30391191478,3.3183815225485507
1291,10011100101,61.0,60.0,75.0,179.0,234.0,114.0,104.0,264.0,14269.506742935535,8835.150350130441,6428.795161878943,3117.688058016625,4549.54354713656,4158.5225872751635,3436.054488042774,8062.366842717752,3.125808427121773
1292,10011011111,61.0,66.0,184.0,213.0,188.0,129.0,82.0,183.0,11464.390032785814,9997.67013304234,5068.857723789167,7648.728035667454,5413.702656648532,4574.37484600268,3436.054488042774,5588.686106883896,3.143859346120977
1293,10001111010,61.0,43.0,140.0,211.0,91.0,88.0,79.0,105.0,5549.252622252708,6820.116059749814,4883.411709504197,5819.684374964367,5362.86976785371,2980.274520880534,3436.054488042774,3206.6231760809237,3.207961409690817
1294,10001011110,61.0,56.0,141.0,209.0,122.0,96.0,59.0,130.0,7439.657361701433,7440.126610636161,3647.1049476044,5861.253549071255,5312.036879058888,3881.2877481234864,3436.054488042774,3970.10488467162,3.2010722532958336
1295,10001011000,61.0,90.0,316.0,443.0,144.0,107.0,131.0,139.0,8781.23491872956,8292.641118104888,8097.809290443668,13135.859017776713,11259.48486805305,6237.783880912746,3436.054488042774,4244.958299764271,3.2349228739437135
1296,01111001110,61.0,68.0,185.0,227.0,265.0,70.0,100.0,129.0,16159.91148238426,5425.092320255534,6181.533809498983,7690.297209774341,5769.532878212286,4712.992265578519,3436.054488042774,3939.5656163279923,3.0899174077318565
1297,01111001011,61.0,94.0,211.0,237.0,162.0,38.0,96.0,91.0,9878.889283570756,2945.050116710147,5934.272457119024,8771.095736553438,6023.6973221863955,6515.018720064423,3436.054488042774,2779.073419270134,3.2247270761002267
1298,01111001001,61.0,75.0,96.0,197.0,75.0,40.0,93.0,109.0,4573.559853504979,3100.052754431734,5748.826442834054,3990.64071426128,5007.039546289957,5198.153234093955,3436.054488042774,3328.7802494554353,3.319060134421968
1299,00110011110,61.0,72.0,212.0,217.0,164.0,56.0,147.0,100.0,10000.850879664222,4340.073856204427,9086.854699963505,8812.664910660327,5515.368434238176,4990.2271047301965,3436.054488042774,3053.9268343627846,3.165602755489133
1300,00100111000,61.0,103.0,274.0,402.0,122.0,27.0,60.0,33.0,7439.657361701433,2092.5356092414204,3708.92028569939,11389.953705287404,10217.410647759201,7138.797108155698,3436.054488042774,1007.795855339719,3.3116644670868443
1301,11101011100,60.0,44.0,204.0,241.0,94.0,80.0,109.0,67.0,5732.195016392907,6200.105508863468,6737.871852353892,8480.11151780522,6125.363099776039,3049.5832306684533,3379.7257259437124,2046.1309790230657,3.1879622490713144
1302,11001001010,60.0,48.0,163.0,217.0,67.0,83.0,95.0,96.0,4085.713469131115,6432.6094654458475,5872.457119024034,6775.775379422798,5515.368434238176,3326.8180698201313,3379.7257259437124,2931.769760988273,3.240029124456657
1303,11000000011,60.0,38.0,164.0,225.0,249.0,55.0,149.0,112.0,15184.21871363653,4262.5725373436335,9210.485376153485,6817.344553529687,5718.699989417464,2633.7309719409373,3379.7257259437124,3420.398054486319,3.0557149762468074
1304,10111111010,60.0,49.0,214.0,388.0,144.0,117.0,123.0,52.0,8781.23491872956,9067.65430671282,7603.28658568375,8895.803258874104,9861.580426195449,3396.1267796080506,3379.7257259437124,1588.041953868648,3.128486286202366
1305,10110011001,60.0,49.0,108.0,137.0,62.0,68.0,62.0,40.0,3780.8094788974495,5270.089682533947,3832.55096188937,4489.47080354394,3482.0528824453004,3396.1267796080506,3379.7257259437124,1221.5707337451138,3.21016017793541
1306,10100111100,60.0,83.0,222.0,342.0,131.0,131.0,82.0,75.0,7988.4845441220305,10152.672770763927,5068.857723789167,9228.35665172921,8692.423983914545,5752.62291239731,3379.7257259437124,2290.4451257720884,3.1760885939262327
1307,10100010100,60.0,54.0,148.0,211.0,125.0,96.0,88.0,125.0,7622.599755841632,7440.126610636161,5439.7497523591055,6152.237767819473,5362.86976785371,3742.6703285476474,3379.7257259437124,3817.4085429534807,3.178628617417144
1308,10011000101,60.0,47.0,80.0,131.0,109.0,69.0,68.0,207.0,6646.906987093903,5347.5910013947405,4203.442990459309,3325.5339285510668,3329.5542160608343,3257.5093600322116,3379.7257259437124,6321.628547130964,3.270755980945051
1309,10010101111,60.0,55.0,112.0,181.0,90.0,104.0,92.0,192.0,5488.271824205975,8060.137161522507,5687.011104739065,4655.747499971493,4600.376435931382,3811.979038335567,3379.7257259437124,5863.539521976546,3.2464803994933455
1310,10001000010,60.0,80.0,110.0,147.0,191.0,71.0,79.0,194.0,11647.332426926014,5502.593639116327,4883.411709504197,4572.609151757717,3736.21732641941,5544.696783033552,3379.7257259437124,5924.618058663802,3.1859069240272047
1311,10001000001,60.0,96.0,115.0,204.0,118.0,38.0,99.0,199.0,7195.7341695145005,2945.050116710147,6119.718471403993,4780.455022292158,5184.954657071834,6653.636139640263,3379.7257259437124,6077.314400381942,3.33380673860257
1312,01000011000,60.0,78.0,198.0,347.0,54.0,32.0,118.0,34.0,3292.963094523585,2480.0422035453867,7294.2098952088,8230.696473163891,8819.5062059016,5406.079363457713,3379.7257259437124,1038.3351236833469,3.3268496437861734
1313,00111000110,60.0,62.0,137.0,132.0,120.0,69.0,36.0,315.0,7317.695765607967,5347.5910013947405,2225.352171419634,5694.976852643702,3354.970660458245,4297.140006851003,3379.7257259437124,9619.86952824277,3.3691559152216666
