,variant,correct_counts_6261_x_F_1,correct_counts_6261_x_F_2,correct_counts_6261_x_F_3,correct_counts_6261_x_F_7,correct_counts_6261_x_F_6,correct_counts_6261_x_F_4,correct_counts_6261_x_F_5,correct_counts_6261_x_F_8,mean_bin1__F_,mean_bin2__F_,mean_bin3__F_,mean_bin4__F_,mean_bin5__F_,mean_bin6__F_,mean_bin7__F_,mean_bin8__F_,meanbin__F_
1084,00110001100,92.0,164.0,247.0,225.0,240.0,274.0,374.0,291.0,7243.549119073792,12413.002184377932,10096.032371193336,6399.832358981425,10075.742757511116,6076.637870512279,4884.0866969204435,5659.395750711453,3.247542348891453
1085,00101011100,92.0,83.0,219.0,330.0,353.0,378.0,429.0,279.0,7243.549119073792,6282.190129898588,8951.54287162486,8828.96580910576,11557.469633615692,8937.721534545142,7163.327155483317,5426.018606352218,3.385699439836372
1086,00101001000,92.0,62.0,173.0,224.0,242.0,275.0,348.0,298.0,7243.549119073792,4692.720337996535,7071.310122333794,6423.189411386466,9375.290052443499,6127.276519433214,4862.37964493413,5795.53241825434,3.366188373884631
1087,11111000000,91.0,41.0,185.0,248.0,287.0,368.0,370.0,305.0,7164.814889518642,3103.250546094483,7561.805622148855,8595.395285055345,9967.98080288533,7266.646120154266,5383.348892605644,5931.669085797227,3.4112686670386885
1088,11110111101,91.0,58.0,147.0,384.0,384.0,377.0,655.0,229.0,7164.814889518642,4389.964187158049,6008.569872734496,8805.60875670072,17646.020069972677,9722.620592819645,8335.507962744223,4453.613838188738,3.461933215276496
1089,11100001001,91.0,66.0,101.0,247.0,219.0,234.0,352.0,362.0,7164.814889518642,4995.476488835021,4128.337123443429,5465.550262779757,9483.052007069286,5544.932056842455,5361.641840619331,7040.2105215035945,3.412499981532499
1090,11000000110,91.0,114.0,126.0,327.0,299.0,280.0,361.0,356.0,7164.814889518642,8628.550298896855,5150.202748058139,6539.974673411675,9725.516404977307,7570.47801367988,7098.205999524378,6923.5219493239765,3.3843314811198963
1091,10110000100,91.0,88.0,146.0,217.0,270.0,272.0,339.0,495.0,7164.814889518642,6660.635318446695,5967.695247749907,6353.1182541713415,9132.825654535476,6836.217604326313,4710.430281029939,9626.807204818451,3.411252546681931
1092,10011011010,91.0,133.0,228.0,368.0,411.0,558.0,533.0,335.0,7164.814889518642,10066.642015379664,9319.414496486157,13033.235242013267,14359.280453886162,10406.242353252277,7988.195130963214,6515.111946695315,3.3854591606062954
1093,10011011001,91.0,79.0,154.0,479.0,350.0,394.0,466.0,284.0,7164.814889518642,5979.433979060102,6294.6922476266145,9202.678647586428,12554.267713904224,8861.76356116374,10397.677901443965,5523.259083168566,3.446059647356297
1094,10000000101,91.0,69.0,107.0,380.0,208.0,258.0,406.0,583.0,7164.814889518642,5222.5436019638855,4373.584873350959,6026.119520500758,10937.838394517416,5266.419487777308,8248.679754798972,11338.239596786176,3.502691485005473
1095,01110010111,91.0,151.0,252.0,235.0,309.0,466.0,371.0,133.0,7164.814889518642,11429.044694152852,10300.405496116278,10884.386420749432,9994.921291541776,7823.6712582845585,5101.157216783574,2586.5966833148564,3.242022718722485
1096,01110000110,91.0,66.0,127.0,225.0,285.0,307.0,338.0,309.0,7164.814889518642,4995.476488835021,5191.077373042728,7170.615088347801,9105.88516587903,7216.007471233331,4884.0866969204435,6009.461467250306,3.393082835473645
1097,01101000001,91.0,58.0,176.0,269.0,295.0,374.0,278.0,308.0,7164.814889518642,4389.964187158049,7193.93399728756,8735.537599485595,7489.45584649222,7469.200715838009,5839.196984318219,5990.013371887037,3.390108627062384
1098,01100101011,91.0,42.0,132.0,230.0,285.0,269.0,353.0,161.0,7164.814889518642,3178.9395838041046,5395.4504979656695,6283.047096956217,9509.992495725732,7216.007471233331,4992.621956852009,3131.1433534864054,3.3737464572143754
1099,01100011110,91.0,70.0,243.0,127.0,318.0,379.0,511.0,95.0,7164.814889518642,5298.232639673507,9932.533871254984,8852.322861510804,13766.589703444331,8051.545178428769,2756.7956022617614,1847.5690595106119,3.295725059112945
1100,01011001001,91.0,83.0,176.0,239.0,288.0,320.0,372.0,274.0,7164.814889518642,6282.190129898588,7193.93399728756,7474.256769613343,10021.861780198222,7291.965444614734,5187.985424728827,5328.77812953587,3.3554142629559536
1101,01000101011,91.0,61.0,89.0,230.0,247.0,216.0,312.0,169.0,7164.814889518642,4617.031300286913,3637.8416236283683,5045.1233194890065,8405.432460811413,6253.873141735553,4992.621956852009,3286.7281163925622,3.3486878542263434
1102,00111100000,91.0,103.0,111.0,165.0,203.0,238.0,315.0,124.0,7164.814889518642,7795.970884091018,4537.083373289313,5558.978472399924,8486.253926780753,5139.822865474969,3581.6635777416586,2411.5638250454303,3.234732223630267
1103,00100000100,91.0,78.0,86.0,257.0,237.0,228.0,263.0,492.0,7164.814889518642,5903.74494135048,3515.217748674603,5325.407948349507,7085.3485166455175,6000.679897130875,5578.712360482462,9568.462918728643,3.439123281312683
1104,00011001110,91.0,87.0,190.0,255.0,175.0,147.0,209.0,448.0,7164.814889518642,6584.946280737074,7766.178747071797,3433.4867035411294,5630.5621291973885,4430.88178058187,5535.2982565098355,8712.74672274478,3.3470647734124235
1105,00000010101,91.0,145.0,165.0,261.0,294.0,392.0,314.0,273.0,7164.814889518642,10974.910467895123,6744.313122457087,9155.964542776344,8459.313438124305,7443.881391377541,5665.540568427714,5309.3300341726,3.297991083623382
1106,11101001010,90.0,85.0,248.0,307.0,331.0,622.0,497.0,441.0,7086.0806599634925,6433.568205317831,10136.906996177926,14528.086595935936,13389.422862254076,8380.69639641485,6664.064959798116,8576.610055201892,3.4181913861656854
1107,11010011011,90.0,43.0,269.0,116.0,209.0,400.0,534.0,50.0,7086.0806599634925,3254.628621513726,10995.274120854281,9342.820962016678,14386.22094254261,5291.738812237776,2518.0180304123173,972.4047681634798,3.2758654211046654
1108,11001101000,90.0,39.0,176.0,311.0,330.0,402.0,363.0,303.0,7086.0806599634925,2951.87247067524,7193.93399728756,9389.535066826762,9779.3973822902,8355.377071954383,6750.893167743368,5892.772895070688,3.439823993254257
1109,11000111100,90.0,64.0,183.0,375.0,414.0,551.0,569.0,184.0,7086.0806599634925,4844.098413415778,7480.056372179679,12869.735875177976,15329.138045518248,10482.20032663368,8140.144494867405,3578.449546841606,3.4300125945642455
1110,10100100011,90.0,86.0,134.0,420.0,262.0,283.0,334.0,508.0,7086.0806599634925,6509.257243027452,5477.1997479348465,6610.0458306268,8998.123211253243,6633.663008642571,9116.961834251495,9879.632444540955,3.464502268650992
1111,10000010110,90.0,119.0,168.0,330.0,356.0,296.0,446.0,584.0,7086.0806599634925,9006.995487444963,6866.936997410852,6913.687511892343,12015.457940775288,9013.679507926547,7163.327155483317,11357.687692149446,3.4447113958528157
1112,01110010101,90.0,69.0,105.0,225.0,306.0,473.0,452.0,127.0,7086.0806599634925,5222.5436019638855,4291.835623381783,11047.885787584722,12177.100872713969,7747.713284903155,4884.0866969204435,2469.908111135239,3.3675387386674
1113,01011011100,90.0,121.0,211.0,306.0,485.0,520.0,669.0,175.0,7086.0806599634925,9158.373562864206,8624.545871748154,12145.667250621682,18023.18691116293,12279.872363326896,6642.357907811803,3403.4166885721797,3.37941526037391
1114,01001000101,90.0,40.0,60.0,241.0,202.0,128.0,210.0,262.0,7086.0806599634925,3027.5615083848616,2452.4774990753044,2989.702707845337,5657.5026178538355,5114.503541014501,5231.399528701452,5095.400985176635,3.4023071666945897
1115,01000111000,90.0,78.0,141.0,172.0,372.0,450.0,463.0,81.0,7086.0806599634925,5903.74494135048,5763.322122826966,10510.673582268764,12473.446247934884,9418.788699294031,3733.61294164585,1575.2957244248373,3.3342143636112938
1116,00111101010,90.0,50.0,155.0,232.0,248.0,284.0,263.0,170.0,7086.0806599634925,3784.4518854810767,6335.5668726112035,6633.402883031842,7085.3485166455175,6279.192466196021,5036.036060824635,3306.1762117558314,3.333761535261066
1117,00111100110,90.0,48.0,117.0,357.0,268.0,203.0,280.0,645.0,7086.0806599634925,3633.0738100618337,4782.331123196844,4741.481638223465,7543.336823805113,6785.578955405378,7749.41755911377,12544.02150930889,3.539143505261649
1118,00110011001,90.0,90.0,96.0,131.0,166.0,270.0,233.0,59.0,7086.0806599634925,6812.013393865938,3923.963998520487,6306.4041493612585,6277.133856952112,4203.0078604376595,2843.623810207014,1147.4376264329062,3.174292690378602
1119,00100101111,90.0,29.0,131.0,427.0,357.0,365.0,465.0,519.0,7086.0806599634925,2194.9820935790244,5354.575872981081,8525.32412784022,12527.327225247778,9038.998832387015,9268.911198155685,10093.561493536921,3.555328687755341
1120,00100010100,90.0,66.0,159.0,231.0,279.0,370.0,366.0,250.0,7086.0806599634925,4995.476488835021,6499.065372549557,8642.109389865427,9860.218848259541,7064.091524470524,5014.329008838322,4862.023840817399,3.370286993495342
1121,00100001010,90.0,49.0,140.0,205.0,215.0,327.0,360.0,185.0,7086.0806599634925,3708.762847771455,5722.447497842377,7637.756136448635,9698.57591632086,5443.654759000583,4449.945657194182,3597.8976422048754,3.349670184938148
1122,00011001001,90.0,42.0,131.0,222.0,192.0,246.0,396.0,219.0,7086.0806599634925,3178.9395838041046,5354.575872981081,5745.834891640257,10668.433507952946,4861.3102964098225,4818.965540961504,4259.132884556042,3.3774402739548597
1123,00010001010,90.0,34.0,117.0,179.0,269.0,251.0,304.0,219.0,7086.0806599634925,2573.427282127132,4782.331123196844,5862.620153665466,8189.908551559837,6810.898279865845,3885.5623055500414,4259.132884556042,3.3854171699109656
1124,00001001011,90.0,48.0,94.0,320.0,253.0,236.0,350.0,499.0,7086.0806599634925,3633.0738100618337,3842.2147485513105,5512.264367589841,9429.171029756391,6405.78908849836,6946.256635620186,9704.59958627153,3.5061248595642787
1125,00001000101,90.0,86.0,72.0,168.0,142.0,167.0,262.0,347.0,7086.0806599634925,6509.257243027452,2942.9729988903655,3900.627751641963,7058.40802798907,3595.3440733864313,3646.784733700598,6748.48909105455,3.33021854239698
1126,11010000010,89.0,48.0,138.0,97.0,186.0,213.0,220.0,74.0,7007.346430408343,3633.0738100618337,5640.698247873201,4975.052162273882,5926.907504418304,4709.394349647016,2105.584042672369,1439.1590568819502,3.204224973839852
1127,11000011010,89.0,166.0,213.0,85.0,166.0,222.0,265.0,26.0,7007.346430408343,12564.380259797175,8706.29512171733,5185.265633919256,7139.229493958411,4203.0078604376595,1845.099418836612,505.6504794450095,3.045714843368375
1128,10100001111,89.0,83.0,176.0,368.0,300.0,278.0,288.0,604.0,7007.346430408343,6282.190129898588,7193.93399728756,6493.260568601591,7758.860733056688,7595.797338140348,7988.195130963214,11746.649599414837,3.4692608591768246
1129,10001010100,89.0,89.0,180.0,261.0,236.0,279.0,346.0,483.0,7007.346430408343,6736.324356156317,7357.432497225914,6516.617621006633,9321.409075130605,5975.360572670407,5665.540568427714,9393.430060459215,3.402186296942046
1130,01111000100,89.0,31.0,122.0,203.0,251.0,275.0,276.0,263.0,7007.346430408343,2346.3601689982675,4986.704248119786,6423.189411386466,7435.574869179326,6355.150439577425,4406.531553221555,5114.849080539904,3.4043245708983987
1131,01101110011,89.0,62.0,238.0,418.0,495.0,531.0,559.0,68.0,7007.346430408343,4692.720337996535,9728.160746332042,12402.59482707714,15059.73315895378,12533.065607931574,9073.547730278868,1322.4704847023327,3.409908960552404
1132,01101101011,89.0,82.0,172.0,303.0,284.0,225.0,370.0,284.0,7007.346430408343,6206.501092188966,7030.435497349206,5255.336791134382,9967.98080288533,7190.688146772863,6577.236751852864,5523.259083168566,3.3762222747985207
1133,01101000010,89.0,73.0,156.0,282.0,361.0,424.0,356.0,302.0,7007.346430408343,5525.299752802372,6376.441497595792,9903.39021973768,9590.813961695072,9140.276130228885,6121.388660140289,5873.324799707419,3.4090993434984647
1134,01100000001,89.0,26.0,128.0,134.0,158.0,169.0,210.0,107.0,7007.346430408343,1967.9149804501599,5231.951998027316,3947.3418564520466,5657.5026178538355,4000.4532647539168,2908.744966165953,2080.946203869847,3.2553121026517826
1135,01011000101,89.0,86.0,168.0,282.0,352.0,258.0,434.0,390.0,7007.346430408343,6509.257243027452,6866.936997410852,6026.119520500758,11692.172076897927,8912.402210084676,6121.388660140289,7584.757191675143,3.4209516143016003
1136,01010001110,89.0,52.0,260.0,398.0,360.0,481.0,599.0,342.0,7007.346430408343,3935.8299609003197,10627.402495992987,11234.742206825056,16137.352705211653,9114.956805768417,8639.406690552607,6651.248614238202,3.4526201827572134
1137,00111101110,89.0,38.0,149.0,167.0,190.0,168.0,229.0,213.0,7007.346430408343,2876.1834329656185,6090.319122703673,3923.984804047005,6169.371902326325,4810.671647488887,3625.0776817142846,4142.444312376424,3.316414916268199
1138,00100101110,89.0,54.0,139.0,353.0,294.0,280.0,273.0,577.0,7007.346430408343,4087.208036319563,5681.572872857789,6539.974673411675,7354.753403209986,7443.881391377541,7662.589351168518,11221.551024606559,3.5059836225897767
1139,00100100000,89.0,88.0,113.0,278.0,317.0,253.0,321.0,214.0,7007.346430408343,6660.635318446695,4618.8326232584905,5909.334258475549,8647.896858719434,8026.225853968302,6034.560452195036,4161.892407739694,3.361665498866222
1140,00100000101,89.0,65.0,77.0,270.0,192.0,226.0,225.0,399.0,7007.346430408343,4919.7874511253995,3147.3461238133073,5278.693843539423,6061.609947700537,4861.3102964098225,5860.904036304532,7759.79004994457,3.4217372605793304
1141,00100000000,89.0,32.0,62.0,116.0,147.0,139.0,193.0,110.0,7007.346430408343,2422.049206707889,2534.2267490444815,3246.6302843007957,5199.514310694239,3721.9406956887706,2518.0180304123173,2139.2904899596556,3.2513389839413214
1142,00010111000,89.0,69.0,131.0,142.0,284.0,354.0,477.0,64.0,7007.346430408343,5222.5436019638855,5354.575872981081,8268.396551384762,12850.61308912514,7190.688146772863,3082.4013820564574,1244.6781032492543,3.309936067461494
1143,11000110011,88.0,55.0,264.0,217.0,354.0,632.0,648.0,66.0,6928.612200853192,4162.897074029184,10790.900995931339,14761.657119986352,17457.43664937755,8963.04085900561,4710.430281029939,1283.5742939757934,3.3586812571383535
1144,10110001000,88.0,55.0,158.0,316.0,339.0,463.0,433.0,361.0,6928.612200853192,4162.897074029184,6458.190747564969,10814.315263534305,11665.231588241479,8583.250992098594,6859.428427674934,7020.762426140325,3.4560976603118805
1145,10001111011,88.0,74.0,114.0,331.0,432.0,344.0,417.0,329.0,6928.612200853192,5600.988790511993,4659.7072482430785,8034.826027334344,11234.18376973833,10937.948166922102,7185.03420746963,6398.423374515698,3.460664872416189
1146,10001011101,88.0,90.0,153.0,366.0,394.0,444.0,405.0,379.0,6928.612200853192,6812.013393865938,6253.817622642026,10370.531267838513,10910.897905860968,9975.813837424324,7944.781026990588,7370.828142679177,3.4415149853866605
1147,10000110010,88.0,28.0,89.0,305.0,272.0,376.0,477.0,132.0,6928.612200853192,2119.293055869403,3637.8416236283683,8782.251704295679,12850.61308912514,6886.856253247249,6620.65085582549,2567.1485879515867,3.4428735323551547
1148,01111100010,88.0,67.0,235.0,230.0,248.0,360.0,385.0,104.0,6928.612200853192,5071.1655265446425,9605.536871378275,8408.538865815011,10372.088132732031,6279.192466196021,4992.621956852009,2022.601917780038,3.2948497387875473
1149,01101001100,88.0,51.0,175.0,241.0,243.0,452.0,396.0,345.0,6928.612200853192,3860.1409231906982,7153.0593723029715,10557.387687078846,10668.433507952946,6152.595843893682,5231.399528701452,6709.592900328012,3.4134873693708863
1150,00011101100,88.0,59.0,101.0,286.0,299.0,298.0,225.0,417.0,6928.612200853192,4465.65322486767,4128.337123443429,6960.401616702426,6061.609947700537,7570.47801367988,6208.216868085541,8109.8557664834225,3.4546168850535732
1151,00011011011,88.0,80.0,170.0,334.0,388.0,340.0,490.0,248.0,6928.612200853192,6055.123016769723,6948.686247380029,7941.397817714177,13200.839441658949,9823.897890661518,7250.155363428569,4823.127650090861,3.4151660249084808
1152,11110111010,87.0,99.0,258.0,129.0,272.0,626.0,451.0,22.0,6849.877971298042,7493.214733252532,10545.653246023809,14621.514805556102,12150.160384057523,6886.856253247249,2800.2097062343873,427.8580979919312,3.242339133690213
1153,11110000111,87.0,97.0,141.0,340.0,269.0,337.0,330.0,321.0,6849.877971298042,7341.836657833289,5763.322122826966,7871.326660499052,8890.361256627455,6810.898279865845,7380.397675346448,6242.838611609541,3.3871577569550078
1154,11101110010,87.0,89.0,228.0,269.0,390.0,496.0,459.0,120.0,6849.877971298042,6736.324356156317,9319.414496486157,11585.097992900683,12365.684293309097,9874.536539582452,5839.196984318219,2333.7714435923517,3.342489488610788
1155,11101010101,87.0,98.0,133.0,95.0,181.0,249.0,233.0,190.0,6849.877971298042,7417.52569554291,5436.325122950258,5815.906048855382,6277.133856952112,4582.797727344677,2062.169938699743,3695.1381190212237,3.213256501368911
1156,10111100000,87.0,103.0,163.0,344.0,294.0,346.0,473.0,280.0,6849.877971298042,7795.970884091018,6662.563872487911,8081.540132144427,12742.851134499353,7443.881391377541,7467.2258832917,5445.466701715487,3.3870905914553515
1157,10111001110,87.0,73.0,157.0,307.0,216.0,281.0,268.0,633.0,6849.877971298042,5525.299752802372,6417.31612258038,6563.331725816717,7220.050959927751,5468.974083461051,6664.064959798116,12310.644364949656,3.470766473153047
1158,10111000110,87.0,47.0,87.0,220.0,98.0,129.0,156.0,500.0,6849.877971298042,3557.384772352212,3556.0923736591913,3013.059760250379,4202.7162304057065,2481.293797125847,4775.551436988878,9724.047681634798,3.436818827257863
1159,10110111010,87.0,77.0,186.0,163.0,283.0,512.0,481.0,64.0,6849.877971298042,5828.055903640859,7602.680247133444,11958.810831381348,12958.375043750928,7165.368822312395,3538.249473769032,1244.6781032492543,3.303415448130852
1160,10110100101,87.0,74.0,79.0,429.0,272.0,185.0,374.0,483.0,6849.877971298042,5600.988790511993,3229.0953737824843,4321.054694932714,10075.742757511116,6886.856253247249,9312.325302128313,9393.430060459215,3.5084895579044004
1161,10110100011,87.0,105.0,154.0,373.0,409.0,346.0,364.0,434.0,6849.877971298042,7947.348959510261,6294.6922476266145,8081.540132144427,9806.337870946647,10355.60370433134,8096.73039089478,8440.473387659005,3.4404247232704224
